studytime,failures,absences,G1,G2,attendance_pct,study_hours,engagement_score,final_score,pass,grade
3,3,3,8,5,93.63833876311259,15,27.704792345389073,60.95000720901393,0,C
4,1,17,9,19,65.90559850151095,16,24.23819981268887,76.66114854818122,1,B
1,3,7,16,9,87.41347532333518,4,22.926684415416897,58.486315217622206,0,C
1,3,19,6,16,69.38057411374925,4,15.672571764218656,47.178625879123324,0,F
2,2,15,19,6,66.46218790598626,4,21.30777348824828,48.48313179884883,0,F
3,0,20,19,11,62.363897332459885,15,24.795487166557486,78.2517771561563,1,B
3,1,10,7,8,84.13469222726823,9,26.51683652840853,64.03975949997302,1,C
2,1,19,16,9,56.817002572818076,10,20.10212532160226,54.16699946628808,0,C
2,1,20,10,12,65.34210633032359,10,20.16776329129045,55.667791799469946,0,C
3,0,20,10,6,55.270958925889595,15,18.9088698657362,55.37643657812313,0,C
3,2,20,19,7,58.70202628118527,9,22.33775328514816,53.729175195375205,0,C
4,1,26,11,15,55.94224569894467,16,27.992780712368084,58.20809236143029,0,C
4,0,18,16,9,71.62469691085374,12,22.953087113856718,69.11996088480362,1,B
2,3,22,13,14,53.94852166114223,10,14.743565207642778,45.71971913100981,0,F
4,1,18,8,8,72.54618701969028,20,30.068273377461285,62.03777700769585,1,C
1,1,17,9,9,73.38710375731009,2,20.17338796966376,54.13118307253882,0,C
4,2,18,15,7,60.36005652459939,20,23.545007065574925,40.482387171555686,0,F
4,1,10,6,17,79.61126158598697,12,30.95140769824837,68.55489369453441,1,B
1,1,2,10,16,96.34740946869124,3,18.043426183586405,72.05764187639735,1,B
2,3,7,8,13,85.72540440132103,6,22.71567555016513,59.76555323162718,0,C
1,0,19,9,12,60.25866277702653,4,18.532332847128316,58.46551213702339,0,C
4,0,18,11,18,62.8248544075996,8,27.853106800949952,67.35591678296933,1,B
2,2,9,10,10,80.71701389636058,8,19.089626737045073,54.60977391895358,0,C
4,3,15,12,19,63.39567849714449,12,23.924459812143063,59.920996085000425,0,C
1,0,4,10,18,92.4448899196639,4,22.555611239957987,81.80367759985873,1,A
1,3,19,14,5,65.77812314430605,2,19.222265393038256,40.8733402787854,0,F
4,0,8,18,8,87.69252071175865,8,27.96156508896983,78.9863994381961,1,B
3,3,7,12,11,88.47048860200263,6,24.05881107525033,62.31866043954825,1,C
3,2,10,17,14,83.93750184118858,6,27.492187730148572,64.44056904783719,1,C
1,1,15,18,9,72.46833719691307,3,21.058542149614134,72.61912895636847,1,B
1,2,6,18,8,87.34005562710966,5,17.91750695338871,64.54232297191773,1,C
3,0,14,8,13,78.35132552411584,9,21.79391569051448,74.39582327658256,1,B
3,2,23,16,12,50.0,9,17.25,62.41068498297997,1,C
4,1,28,11,19,50.0,12,23.25,64.08050620597689,1,C
4,2,20,7,7,50.72990968423091,12,23.341238710528863,28.834700857946608,0,F
3,0,19,5,18,60.70068547135316,12,24.587585683919144,57.92068218186429,0,C
4,0,22,17,10,50.03002912745325,8,20.253753640931656,63.17845773660984,1,C
4,2,16,13,16,62.22110028324747,20,22.777637535405933,60.27548458778183,0,C
2,1,5,13,18,88.05576849337237,10,20.006971061671546,87.19718888760377,1,A
4,2,14,10,18,71.7415355044827,20,22.967691938060337,63.45924392364353,1,C
1,1,7,19,16,86.72280209098243,3,19.840350261372805,84.20051832744996,1,A
4,3,6,6,8,87.63691006186936,8,25.954613757733668,50.01161865184203,0,C
4,1,1,12,11,98.09792959838258,8,32.26224119979782,77.12702615546131,1,B
3,3,29,14,5,50.0,15,17.25,41.931474170472136,0,F
1,2,12,10,5,78.112962074,5,18.76412025925,34.278675650608236,0,F
4,1,29,11,18,50.0,12,22.25,59.80479818160498,0,C
4,3,22,17,19,61.072372126913045,20,24.63404651586413,70.85290453443659,1,B
2,3,28,5,16,55.378983357399825,6,14.922372919674977,34.46225243112332,0,F
4,3,5,7,16,90.36768639638048,20,31.295960799547558,70.18758463912559,1,B
4,0,28,19,10,51.412050615109735,8,21.426506326888717,63.07840186776149,1,C
2,2,4,5,14,92.2065337904221,4,22.525816723802762,58.35502541463259,0,C
3,3,19,14,15,56.44823355065043,6,22.056029193831304,49.89651012660907,0,F
4,1,0,5,17,100.0,16,32.5,86.33670203084405,1,A
2,3,28,16,17,50.0,10,17.25,53.91596413389448,0,C
1,0,17,16,18,71.98677279302365,4,19.998346599127956,72.15800145408483,1,B
3,2,14,15,11,67.09629012826976,6,24.387036266033718,59.759572784756045,0,C
1,0,22,17,17,61.53832149039428,5,12.692290186299285,72.70127003849053,1,B
1,0,9,5,13,78.09459894230523,4,16.761824867788153,68.31408142847904,1,B
2,0,2,8,19,96.5457041471027,4,24.068213018387837,82.75133902048493,1,A
4,1,4,17,11,91.01215285614077,8,31.376519107017597,84.341106117723,1,A
2,2,23,11,13,64.07128828022068,10,20.008911035027587,55.47389574600784,0,C
2,2,28,11,14,50.0,10,18.25,51.098844834929714,0,C
2,1,12,16,18,79.37590938500871,6,20.921988673126087,74.15927426076296,1,B
2,2,7,17,13,84.80879220846235,10,20.601099026057796,75.02737068262232,1,B
3,0,21,9,18,55.147583909878215,6,23.893447988734778,73.62715385770595,1,B
4,2,20,16,18,51.52608240679676,12,20.440760300849597,69.72662313868483,1,B
1,1,28,10,12,50.0,3,11.25,41.72348272017378,0,F
1,0,1,6,11,98.09175118835009,5,20.26146889854376,63.64071078122235,1,C
4,1,8,9,16,86.45145756120638,8,29.806432195150798,75.01938824628152,1,B
1,3,16,11,7,65.48078386329377,4,19.18509798291172,40.67849972183617,0,F
4,0,26,18,15,57.97446829800636,8,21.246808537250793,67.70842498616884,1,B
1,0,17,13,18,60.41521394232994,2,19.551901742791244,79.21315573564382,1,B
2,2,12,10,7,79.03198543673363,10,17.878998179591704,69.55332847674886,1,B
1,0,0,16,15,100.0,4,19.5,79.526237295726,1,B
4,1,11,18,9,76.94457965237666,12,26.618072456547083,67.6435593038221,1,B
4,2,19,14,11,64.61269018244775,16,25.07658627280597,52.849593486080664,0,C
4,3,19,8,17,58.88639822612732,20,25.360799778265914,48.73789534441949,0,F
4,1,20,7,16,64.99566082215739,8,22.124457602769674,64.74901396376485,1,C
4,3,4,13,14,93.86150170489361,8,26.7326877131117,69.81619891928018,1,B
3,3,7,11,11,82.78512584705544,12,26.34814073088193,62.83116485574264,1,C
3,3,26,15,5,52.6788083850781,12,19.584851048134762,47.18848753324449,0,F
1,0,14,18,12,69.01152871475347,5,15.626441089344183,73.72515133501285,1,B
4,1,26,17,5,50.0,16,27.25,49.39262235230437,0,F
1,1,2,10,17,95.662002645774,5,22.95775033072175,80.4088411699463,1,A
4,0,5,11,18,91.94531738742161,12,30.4931646734277,86.26119475632542,1,A
4,2,27,19,15,50.0,16,25.25,61.61987008076207,1,C
3,3,12,12,8,77.29336535785336,6,21.66167066973167,46.8558529763293,0,F
3,1,11,9,6,78.52965476482922,12,24.816206845603652,63.17343922849682,1,C
2,0,18,7,9,55.60825000700374,4,15.951031250875467,51.784313516827666,0,C
3,3,28,7,10,54.183910664567016,9,22.772988833070876,41.66644047986866,0,F
2,2,17,17,8,61.67009700100623,6,21.70876212512578,49.40282695573982,0,F
2,2,23,6,18,57.90211573401453,8,20.237764466751816,56.77586334938161,0,C
2,3,0,12,16,100.0,10,21.5,74.21685740493834,1,B
2,2,24,5,17,57.501342498417635,4,19.187667812302205,52.31884784994709,0,C
2,1,26,16,8,51.93167961620484,6,15.491459952025604,48.24280279298727,0,F
1,1,6,12,11,88.85729764243837,4,22.107162205304796,70.28199341591201,1,B
3,1,11,7,15,80.52178294299831,9,25.065222867874787,72.15182562282511,1,B
2,2,9,13,8,80.49256167003871,8,25.061570208754837,62.850447600482795,1,C
4,1,28,16,6,56.66378445639302,8,26.082973057049127,54.00586218029662,0,C
3,0,11,18,8,79.84476813613527,12,25.980596017016907,79.4599712488742,1,B
3,1,10,16,11,82.1979439316393,6,26.274742991454914,67.3423703239452,1,B
2,1,3,15,5,93.2457459383504,6,26.6557182422938,73.01795745413072,1,B
1,2,18,6,19,70.36302620764805,2,13.795378275956006,60.285713181388644,0,C
2,1,5,14,8,87.79656428951384,4,22.97457053618923,70.22410010982554,1,B
1,3,24,13,10,59.907553310916285,5,17.488444163864536,44.53311422868309,0,F
4,0,8,10,12,85.03978108749159,12,27.629972635936447,76.74136156260666,1,B
3,2,19,5,12,67.70569632465667,6,25.463212040582086,48.312032967792014,0,F
4,0,9,9,17,83.91971850875119,20,27.4899648135939,80.71731608701715,1,A
1,3,4,14,13,90.9559011973275,5,17.36948764966594,68.45609305893787,1,B
1,2,26,13,9,50.0,2,14.25,50.35061133817546,0,C
4,2,12,17,18,80.049091392277,16,28.006136424034626,79.66080358310747,1,B
1,1,8,10,6,87.62692097084341,2,15.953365121355427,56.58534791053863,0,C
4,0,1,11,7,98.27008377982972,16,30.283760472478715,73.8621310186954,1,B
3,3,17,8,6,58.42475276505764,6,20.303094095632204,31.453707045020835,0,F
4,3,20,5,13,53.09366503623934,12,27.636708129529918,50.74932571906004,0,C
3,2,0,9,10,100.0,15,24.5,77.47621312312458,1,B
4,1,23,6,18,54.41410989524239,8,25.8017637369053,60.50281931409299,0,C
1,2,20,12,15,52.0126772124201,2,11.501584651552513,55.0561003936555,0,C
4,2,11,8,16,76.99520079386691,8,24.624400099233362,58.87603387644879,0,C
1,2,9,5,5,78.57309641366113,4,16.82163705170764,49.01868833902874,0,F
4,2,1,14,7,98.00816089564766,12,29.25102011195596,76.09071160307062,1,B
4,3,27,11,11,54.0973642837917,12,22.762170535473963,43.6460109189017,0,F
2,3,8,16,11,82.19258416046212,4,25.274073020057763,55.37685096299053,0,C
1,2,1,15,9,97.97360668042099,5,20.24670083505262,62.86040882974868,1,C
2,2,22,6,7,52.29432924069369,10,21.53679115508671,39.13819240251151,0,F
1,1,23,7,17,61.88368891591162,2,13.735461114488952,53.0129088494033,0,C
2,2,29,18,19,50.0,8,15.25,63.297893994933304,1,C
3,3,21,13,11,60.47259990449247,15,23.55907498806156,49.20484942747369,0,F
4,0,13,19,9,76.18402921345445,12,28.523003651681805,72.08948679297129,1,B
1,3,10,17,10,78.28524458927399,5,15.785655573659248,67.02061234680376,1,B
1,1,22,13,7,53.97073950825896,5,16.74634243853237,43.206439647392024,0,F
4,3,10,6,10,78.50892571063295,8,27.81361571382912,45.365562903924406,0,F
1,0,16,7,11,60.55467097229614,5,12.569333871537017,53.704140275447386,0,C
1,2,3,15,18,93.39641059129174,2,20.674551323911466,77.91760214432168,1,B
2,0,12,16,12,74.30921245272532,6,23.288651556590665,66.06700002186304,1,B
1,2,6,13,6,87.31868174895158,5,21.914835218618947,63.57105473918057,1,C
3,2,15,5,6,71.51928625969391,6,21.939910782461737,46.29460079156984,0,F
3,3,0,6,18,100.0,6,30.5,79.03164386523234,1,B
4,3,12,15,10,77.42873676993148,12,30.678592096241434,61.62950828280445,1,C
1,3,0,6,12,100.0,5,23.5,59.290779647710835,0,C
4,1,10,14,9,82.06856355285333,16,24.258570444106667,65.80373935847813,1,B
3,3,5,18,18,91.76121779116856,15,23.470152223896072,73.14441316576182,1,B
1,1,19,7,5,69.03449716133808,2,14.62931214516726,44.48122681345407,0,F
1,3,2,14,15,95.7308822866184,2,17.9663602858273,61.765522726640015,1,C
4,2,11,7,5,79.89249576472452,12,26.986561970590564,55.081413947117525,0,C
3,1,4,14,14,92.89980284563043,9,24.612475355703804,77.04443190693448,1,B
1,0,8,17,13,83.26352536514827,4,19.407940670643534,85.42855091802512,1,A
4,1,25,6,8,61.85825613836246,16,26.732282017295308,52.16275563028543,0,C
3,1,25,12,16,56.34435870038313,6,20.043044837547892,61.27001298525441,0,C
4,0,11,12,14,79.75397986151204,16,29.969247482689006,73.74525344057409,1,B
2,1,29,12,5,50.0,8,17.25,47.42259767645859,0,F
1,2,29,6,15,50.0,4,14.25,44.1307732301472,0,F
2,3,27,19,12,50.0,10,21.25,41.77694523211427,0,F
3,0,26,17,6,52.30283456203882,15,24.53785432025485,67.00488066211022,1,B
2,3,9,13,16,83.83203106952126,4,20.479003883690158,67.97025343285371,1,B
2,2,18,15,6,72.40244664582981,10,20.050305830728725,51.821574324649916,0,C
3,0,4,11,5,90.19313079744659,12,27.274141349680825,75.28744860143001,1,B
4,3,25,16,5,50.0,16,20.25,39.74008707589313,0,F
2,3,4,9,13,91.98990434122474,8,26.498738042653095,58.65304529184888,0,C
4,2,8,11,17,80.61251083723522,20,25.076563854654403,73.59761776983126,1,B
2,3,26,12,5,53.46212586585692,6,18.682765733232117,40.39464920662628,0,F
4,2,27,13,10,50.533134488764865,16,27.316641811095607,58.158335567109006,0,C
3,1,25,6,16,50.0,12,20.25,60.45673690340489,0,C
2,2,26,10,11,50.0,6,18.25,35.30243928003806,0,F
3,1,19,13,8,58.21309621678267,9,19.276637027097834,44.65291196022204,0,F
2,0,16,17,9,63.38050747964355,4,20.922563434955443,63.118749015415204,1,C
3,3,9,10,8,81.32402764638462,6,23.165503455798078,46.41677176910536,0,F
3,2,20,6,8,52.74353034576792,15,23.59294129322099,52.76773177122617,0,C
2,2,0,5,14,100.0,6,27.5,68.29328457557953,1,B
2,3,21,16,19,63.68384682772461,4,20.960480853465576,59.62159691201356,0,C
2,3,27,7,19,50.0,8,15.25,41.40246074778649,0,F
1,0,15,15,5,66.80582972264568,2,20.35072871533071,60.35406057877973,0,C
4,0,25,9,10,50.0,16,24.25,44.61712296600648,0,F
1,2,25,11,18,56.424580925731604,4,12.05307261571645,58.35448972993318,0,C
1,0,14,14,14,78.42490480794234,4,16.803113100992793,81.22336105066844,1,A
3,1,22,14,18,61.44542327140681,15,21.68067790892585,61.288500703906934,0,C
2,0,16,7,14,60.25532685994049,6,15.53191585749256,60.732123589451106,0,C
4,0,25,13,11,57.888343990238766,20,28.236042998779844,68.94233853843767,1,B
3,2,19,14,11,62.67693658867302,6,19.834617073584127,56.91719397718282,0,C
1,1,24,16,12,50.0,2,15.25,57.04280706015577,0,C
2,0,12,8,11,71.4463217794055,6,20.930790222425685,56.57150700354453,0,C
3,1,0,14,10,100.0,9,27.5,77.87448486362985,1,B
2,1,24,6,16,50.0,4,15.25,52.60791610616219,0,C
3,1,7,7,19,85.2693141449506,9,23.658664268118827,64.58056972704141,1,C
2,3,4,9,12,90.53872476748876,6,22.317340595936095,59.27034502286455,0,C
1,3,5,7,7,91.18078501430395,4,16.397598126787994,52.28712338139894,0,C
4,3,22,9,13,57.52757347226298,20,22.190946684032873,46.468575441079096,0,F
1,3,19,8,7,55.468322987363784,5,15.933540373420474,35.755659917672254,0,F
4,2,29,17,8,50.0,20,23.25,53.381095462625375,0,C
2,0,13,15,17,69.17411212490086,8,23.646764015612607,75.58936089173599,1,B
3,3,21,14,14,60.874583574344896,12,22.609322946793114,52.06117769697292,0,C
1,2,22,17,18,59.005316518086474,3,13.37566456476081,68.2040401049569,1,B
4,0,10,7,10,81.90967085208855,12,28.238708856511067,67.26654119047512,1,B
1,3,5,16,16,89.76528458181215,4,17.22066057272652,65.10102281155062,1,B
4,0,10,10,18,83.7093126110128,16,30.463664076376602,76.60121404584409,1,B
1,3,12,12,16,81.56076817782377,2,19.195096022227972,52.929135014246114,0,C
4,2,11,17,12,73.6284572203191,16,24.203557152539886,60.87258141816915,0,C
4,1,21,16,7,50.0,16,24.25,52.48236387888289,0,C
2,1,1,8,17,98.42382933810808,10,23.30297866726351,77.92864821820136,1,B
4,0,20,13,14,59.00604890077014,8,24.375756112596267,64.58640598589713,1,C
2,2,2,10,10,95.92063568048964,10,23.990079460061203,62.59455003523837,1,C
4,1,22,9,9,58.806525030812416,20,25.350815628851553,52.12443354434976,0,C
3,3,3,7,9,93.79328553848617,6,23.72416069231077,58.18336916815393,0,C
3,1,16,9,9,68.67009046835096,6,20.58376130854387,59.46982836878949,0,C
3,0,27,9,13,50.0,6,24.25,63.863752031838786,1,C
4,0,27,18,17,50.0,12,21.25,71.84260690960728,1,B
2,2,21,19,11,57.454834385983546,4,22.18185429824794,63.73320025952637,1,C
2,0,5,16,16,90.88170953597337,10,21.36021369199667,88.28884088554464,1,A
4,1,6,16,13,87.51126332746627,8,28.938907915933285,85.2606789976442,1,A
3,1,14,8,19,70.02944404093424,9,24.75368050511678,69.84402561321849,1,B
3,1,10,16,13,78.37688656000635,15,27.797110820000796,75.92428152418299,1,B
2,1,23,10,17,51.27894702752964,4,21.409868378441203,45.625941097800606,0,F
3,2,2,7,18,95.6707944705144,6,26.9588493088143,70.78096399129441,1,B
1,3,29,14,10,50.0,5,15.25,36.80473372407552,0,F
2,3,5,5,18,90.26933043460352,10,23.28366630432544,60.48241202566206,0,C
3,2,25,11,10,50.0,6,18.25,49.52605794122086,0,F
2,0,1,11,8,97.74563145839535,6,26.218203932299417,77.70646821017772,1,B
1,3,28,16,12,50.0,5,17.25,50.76190572015551,0,C
2,0,13,8,18,75.75067303427971,8,23.468834129284964,75.88239427592083,1,B
2,3,8,13,6,82.27293875861713,4,24.28411734482714,47.24553503160948,0,F
2,0,17,16,9,70.72305594279922,10,23.840381992849903,79.78849415673166,1,B
2,2,18,6,5,72.82914048035202,10,18.103642560044,43.425468615621035,0,F
1,1,11,19,14,78.31717397304513,2,16.78964674663064,79.40593294090665,1,B
4,0,12,17,18,79.9195221420839,8,29.98994026776049,94.5220085430425,1,A
2,1,25,5,6,53.042931024091445,4,15.63036637801143,30.470107140532377,0,F
2,0,11,19,5,80.29642434710352,6,23.037053043387942,71.78129581849484,1,B
3,0,11,7,10,74.95011922634465,12,24.368764903293084,67.3171946468288,1,B
2,0,17,11,6,68.86605551020288,10,20.608256938775362,58.19406146018326,0,C
3,0,8,13,16,82.87459366888541,6,27.359324208610676,93.58553895683932,1,A
4,0,16,6,8,65.21739845441087,8,29.15217480680136,56.470999423168855,0,C
1,1,20,10,17,60.87091428895289,3,12.608864286119111,61.599506830349966,1,C
1,0,15,7,9,76.28383096706632,4,15.53547887088329,68.47455274691457,1,B
4,1,16,9,11,64.7941586227935,20,22.099269827849188,52.61865589107255,0,C
1,2,20,16,14,68.49664170649265,4,17.56208021331158,59.57114263166551,0,C
4,3,23,13,5,63.218101926883854,16,22.902262740860483,40.50828536197013,0,F
4,0,7,7,16,88.12801841857578,8,31.016002302321972,79.03718895995851,1,B
4,3,10,5,15,82.19624202211841,8,28.2745302527648,63.29866868699648,1,C
1,1,23,9,9,50.0,2,11.25,37.165660596841754,0,F
3,2,1,5,19,97.8250782228955,9,29.22813477786194,65.72847494014874,1,B
4,2,7,12,8,86.78951048108269,12,24.848688810135336,63.999966965386164,1,C
2,2,11,11,11,72.73509803723171,6,20.09188725465396,62.59033773248133,1,C
1,3,20,19,18,65.12794915433707,2,19.140993644292134,58.76586831078217,0,C
4,1,0,15,14,100.0,8,29.5,79.18911812864289,1,B
4,0,22,6,11,50.0,8,21.25,57.75124363458043,0,C
2,0,12,18,12,72.37572906451858,8,24.04696613306482,75.05806602613285,1,B
3,1,21,15,8,66.60353728012184,9,20.32544216001523,63.12833066970812,1,C
3,3,20,13,8,56.054515526509135,9,24.006814440813642,50.029492561276044,0,C
3,0,16,9,14,71.87417991115693,12,20.984272488894618,71.1964681006985,1,B
4,1,13,11,9,75.87546478514894,20,24.48443309814362,65.49207383387532,1,B
4,0,13,8,9,74.14310422995484,16,24.267888028744355,59.874850986144594,0,C
4,2,15,16,15,65.6387475090191,16,23.204843438627385,63.68396138577097,1,C
1,0,16,17,7,73.34077691729524,2,21.167597114661906,68.9896871889595,1,B
2,3,5,5,9,91.95722382480191,10,24.49465297810024,59.30021942499317,0,C
4,1,25,18,9,58.663968873908885,16,22.33299610923861,60.842582386408154,0,C
2,3,27,12,12,53.60796453901645,10,14.700995567377056,41.20526566405954,0,F
2,1,6,17,11,90.64298887713383,10,19.33037360964173,79.97014478305859,1,B
3,2,25,5,12,50.0,6,17.25,34.71793482457206,0,F
1,1,25,7,17,54.52291482278129,5,16.81536435284766,55.52260101678043,0,C
4,0,0,10,9,100.0,8,30.5,73.75024119863056,1,B
3,0,24,12,16,50.0,9,24.25,64.48150046602971,1,C
3,2,14,12,15,67.9820543372672,12,25.4977567921584,60.40130796116324,0,C
4,1,19,6,6,57.188550853573076,8,27.148568856696635,44.1807667284275,0,F
2,2,20,13,12,55.62585614425815,4,16.953232018032267,53.7259850245091,0,C
3,0,17,8,13,73.64099041755456,12,24.205123802194322,67.2428486322758,1,B
2,3,29,8,6,50.0,4,15.25,31.162955324300164,0,F
1,2,27,19,18,50.0,5,13.25,56.88174356083907,0,C
2,3,25,18,5,50.0,4,21.25,37.631868183062366,0,F
1,3,12,6,16,70.52290450552928,2,13.81536306319116,41.90753443311453,0,F
2,1,23,5,10,50.0,10,14.25,41.75847162121668,0,F
3,2,29,14,7,50.0,12,20.25,46.99615801782884,0,F
3,3,1,11,5,98.31853278112183,6,24.28981659764023,59.06198506244678,0,C
1,3,18,15,17,64.42449172618484,3,14.053061465773105,64.65227134136184,1,C
4,1,14,14,10,65.70944320985501,16,29.213680401231876,66.7601114814137,1,B
1,1,11,7,16,77.09046222722225,3,17.63630777840278,60.51994005914925,0,C
1,0,14,8,12,77.56379082330066,3,18.695473852912585,76.30158071950947,1,B
2,3,24,15,13,50.0,6,17.25,42.13476890930808,0,F
2,0,17,13,17,73.77024359921415,4,22.22128044990177,76.10754194083344,1,B
1,3,13,10,10,70.8501355289514,5,14.856266941118925,51.97266349962888,0,C
3,0,5,18,16,88.10113686438676,6,27.012642108048347,90.8796280727225,1,A
2,1,11,5,10,78.82224845325331,6,22.852781056656664,45.80072516615736,0,F
4,2,19,13,5,63.641355603283344,12,26.955169450410416,53.2542394381821,0,C
2,1,22,13,9,60.30734970039602,10,15.538418712549502,52.54096745711077,0,C
2,0,29,9,7,50.0,8,17.25,44.240330911618855,0,F
4,0,29,12,11,50.0,12,27.25,50.5524754168962,0,C
1,2,5,11,16,89.6037002968269,2,18.200462537103363,68.88816508694089,1,B
4,3,25,15,13,50.0,12,20.25,46.24379420713009,0,F
1,0,29,12,17,50.0,3,15.25,62.61127739267064,1,C
1,0,8,13,15,84.5377095091967,4,15.567213688649588,72.61323462748335,1,B
1,0,29,18,10,50.0,5,15.25,78.28647582780867,1,B
4,2,24,6,9,50.0,12,20.25,36.66008190785556,0,F
1,1,25,14,11,61.64236149838674,4,13.705295187298344,62.908531880393966,1,C
3,0,3,9,15,95.3720545061603,12,28.921506813270035,88.21824370438961,1,A
4,2,16,12,13,69.15068028827315,12,27.643835036034144,65.51364368952791,1,B
3,0,1,7,9,97.84037816519039,9,29.230047270648797,69.3899916305674,1,B
